family,name,param_a,param_b,h_x,omega_tv,omega_hellinger,annotation
hmm_symmetric,hmm_a=0.16_b=0.29,0.1600,0.2900,1.000000,0.103849,0.073532,
hmm_symmetric,hmm_a=0.16_b=0.30,0.1600,0.3000,1.000000,0.097666,0.069143,
hmm_symmetric,hmm_a=0.16_b=0.31,0.1600,0.3100,1.000000,0.091691,0.064904,
hmm_symmetric,hmm_a=0.16_b=0.32,0.1600,0.3200,1.000000,0.085907,0.060801,
hmm_symmetric,hmm_a=0.16_b=0.33,0.1600,0.3300,1.000000,0.080296,0.056824,
hmm_symmetric,hmm_a=0.16_b=0.34,0.1600,0.3400,1.000000,0.074844,0.052959,
hmm_symmetric,hmm_a=0.16_b=0.35,0.1600,0.3500,1.000000,0.069536,0.049199,
hmm_symmetric,hmm_a=0.16_b=0.36,0.1600,0.3600,1.000000,0.064359,0.045532,
hmm_symmetric,hmm_a=0.16_b=0.37,0.1600,0.3700,1.000000,0.059302,0.041951,
hmm_symmetric,hmm_a=0.16_b=0.38,0.1600,0.3800,1.000000,0.054353,0.038448,
hmm_symmetric,hmm_a=0.16_b=0.39,0.1600,0.3900,1.000000,0.049501,0.035013,
hmm_symmetric,hmm_a=0.16_b=0.40,0.1600,0.4000,1.000000,0.044737,0.031642,
hmm_symmetric,hmm_a=0.16_b=0.41,0.1600,0.4100,1.000000,0.040050,0.028326,
hmm_symmetric,hmm_a=0.16_b=0.42,0.1600,0.4200,1.000000,0.035433,0.025059,
hmm_symmetric,hmm_a=0.16_b=0.43,0.1600,0.4300,1.000000,0.030876,0.021835,
hmm_symmetric,hmm_a=0.16_b=0.44,0.1600,0.4400,1.000000,0.026370,0.018648,
hmm_symmetric,hmm_a=0.16_b=0.45,0.1600,0.4500,1.000000,0.021909,0.015493,
hmm_symmetric,hmm_a=0.17_b=0.05,0.1700,0.0500,1.000000,0.433949,0.314742,
hmm_symmetric,hmm_a=0.17_b=0.06,0.1700,0.0600,1.000000,0.403914,0.291896,
hmm_symmetric,hmm_a=0.17_b=0.07,0.1700,0.0700,1.000000,0.377022,0.271654,
hmm_symmetric,hmm_a=0.17_b=0.08,0.1700,0.0800,1.000000,0.352788,0.253568,
hmm_symmetric,hmm_a=0.17_b=0.09,0.1700,0.0900,1.000000,0.330821,0.237290,
hmm_symmetric,hmm_a=0.17_b=0.10,0.1700,0.1000,1.000000,0.310803,0.222544,
hmm_symmetric,hmm_a=0.17_b=0.11,0.1700,0.1100,1.000000,0.292473,0.209108,
hmm_symmetric,hmm_a=0.17_b=0.12,0.1700,0.1200,1.000000,0.275612,0.196802,
hmm_symmetric,hmm_a=0.17_b=0.13,0.1700,0.1300,1.000000,0.260038,0.185477,
hmm_symmetric,hmm_a=0.17_b=0.14,0.1700,0.1400,1.000000,0.245598,0.175009,
hmm_symmetric,hmm_a=0.17_b=0.15,0.1700,0.1500,1.000000,0.232161,0.165295,
hmm_symmetric,hmm_a=0.17_b=0.16,0.1700,0.1600,1.000000,0.219615,0.156248,
hmm_symmetric,hmm_a=0.17_b=0.17,0.1700,0.1700,1.000000,0.207864,0.147791,
hmm_symmetric,hmm_a=0.17_b=0.18,0.1700,0.1800,1.000000,0.196825,0.139862,
hmm_symmetric,hmm_a=0.17_b=0.19,0.1700,0.1900,1.000000,0.186425,0.132404,
hmm_symmetric,hmm_a=0.17_b=0.20,0.1700,0.2000,1.000000,0.176600,0.125369,
hmm_symmetric,hmm_a=0.17_b=0.21,0.1700,0.2100,1.000000,0.167296,0.118715,
hmm_symmetric,hmm_a=0.17_b=0.22,0.1700,0.2200,1.000000,0.158462,0.112405,
hmm_symmetric,hmm_a=0.17_b=0.23,0.1700,0.2300,1.000000,0.150055,0.106407,
hmm_symmetric,hmm_a=0.17_b=0.24,0.1700,0.2400,1.000000,0.142036,0.100690,
hmm_symmetric,hmm_a=0.17_b=0.25,0.1700,0.2500,1.000000,0.134371,0.095231,
hmm_symmetric,hmm_a=0.17_b=0.26,0.1700,0.2600,1.000000,0.127028,0.090005,
hmm_symmetric,hmm_a=0.17_b=0.27,0.1700,0.2700,1.000000,0.119980,0.084992,
hmm_symmetric,hmm_a=0.17_b=0.28,0.1700,0.2800,1.000000,0.113200,0.080174,
hmm_symmetric,hmm_a=0.17_b=0.29,0.1700,0.2900,1.000000,0.106667,0.075532,
hmm_symmetric,hmm_a=0.17_b=0.30,0.1700,0.3000,1.000000,0.100358,0.071053,
hmm_symmetric,hmm_a=0.17_b=0.31,0.1700,0.3100,1.000000,0.094255,0.066723,
hmm_symmetric,hmm_a=0.17_b=0.32,0.1700,0.3200,1.000000,0.088340,0.062527,
hmm_symmetric,hmm_a=0.17_b=0.33,0.1700,0.3300,1.000000,0.082598,0.058455,
hmm_symmetric,hmm_a=0.17_b=0.34,0.1700,0.3400,1.000000,0.077013,0.054497,
hmm_symmetric,hmm_a=0.17_b=0.35,0.1700,0.3500,1.000000,0.071571,0.050641,
hmm_symmetric,hmm_a=0.17_b=0.36,0.1700,0.3600,1.000000,0.066261,0.046879,
hmm_symmetric,hmm_a=0.17_b=0.37,0.1700,0.3700,1.000000,0.061069,0.043202,
hmm_symmetric,hmm_a=0.17_b=0.38,0.1700,0.3800,1.000000,0.055984,0.039602,
hmm_symmetric,hmm_a=0.17_b=0.39,0.1700,0.3900,1.000000,0.050997,0.036072,
hmm_symmetric,hmm_a=0.17_b=0.40,0.1700,0.4000,1.000000,0.046097,0.032604,
hmm_symmetric,hmm_a=0.17_b=0.41,0.1700,0.4100,1.000000,0.041275,0.029192,
hmm_symmetric,hmm_a=0.17_b=0.42,0.1700,0.4200,1.000000,0.036521,0.025829,
hmm_symmetric,hmm_a=0.17_b=0.43,0.1700,0.4300,1.000000,0.031828,0.022508,
hmm_symmetric,hmm_a=0.17_b=0.44,0.1700,0.4400,1.000000,0.027186,0.019225,
hmm_symmetric,hmm_a=0.17_b=0.45,0.1700,0.4500,1.000000,0.022589,0.015974,
hmm_symmetric,hmm_a=0.18_b=0.05,0.1800,0.0500,1.000000,0.430565,0.312154,
hmm_symmetric,hmm_a=0.18_b=0.06,0.1800,0.0600,1.000000,0.401979,0.290433,
hmm_symmetric,hmm_a=0.18_b=0.07,0.1800,0.0700,1.000000,0.376230,0.271061,
hmm_symmetric,hmm_a=0.18_b=0.08,0.1800,0.0800,1.000000,0.352900,0.253651,
hmm_symmetric,hmm_a=0.18_b=0.09,0.1800,0.0900,1.000000,0.331648,0.237901,
hmm_symmetric,hmm_a=0.18_b=0.10,0.1800,0.1000,1.000000,0.312195,0.223567,
hmm_symmetric,hmm_a=0.18_b=0.11,0.1800,0.1100,1.000000,0.294309,0.210451,
hmm_symmetric,hmm_a=0.18_b=0.12,0.1800,0.1200,1.000000,0.277795,0.198392,
hmm_symmetric,hmm_a=0.18_b=0.13,0.1800,0.1300,1.000000,0.262489,0.187256,
hmm_symmetric,hmm_a=0.18_b=0.14,0.1800,0.1400,1.000000,0.248252,0.176931,
hmm_symmetric,hmm_a=0.18_b=0.15,0.1800,0.1500,1.000000,0.234965,0.167321,
hmm_symmetric,hmm_a=0.18_b=0.16,0.1800,0.1600,1.000000,0.222525,0.158345,
hmm_symmetric,hmm_a=0.18_b=0.17,0.1800,0.1700,1.000000,0.210844,0.149934,
hmm_symmetric,hmm_a=0.18_b=0.18,0.1800,0.1800,1.000000,0.199844,0.142029,
hmm_symmetric,hmm_a=0.18_b=0.19,0.1800,0.1900,1.000000,0.189458,0.134577,
hmm_symmetric,hmm_a=0.18_b=0.20,0.1800,0.2000,1.000000,0.179626,0.127534,
hmm_symmetric,hmm_a=0.18_b=0.21,0.1800,0.2100,1.000000,0.170296,0.120860,
hmm_symmetric,hmm_a=0.18_b=0.22,0.1800,0.2200,1.000000,0.161422,0.114519,
hmm_symmetric,hmm_a=0.18_b=0.23,0.1800,0.2300,1.000000,0.152962,0.108480,
hmm_symmetric,hmm_a=0.18_b=0.24,0.1800,0.2400,1.000000,0.144880,0.102717,
hmm_symmetric,hmm_a=0.18_b=0.25,0.1800,0.2500,1.000000,0.137143,0.097205,
hmm_symmetric,hmm_a=0.18_b=0.26,0.1800,0.2600,1.000000,0.129720,0.091920,
hmm_symmetric,hmm_a=0.18_b=0.27,0.1800,0.2700,1.000000,0.122585,0.086845,
hmm_symmetric,hmm_a=0.18_b=0.28,0.1800,0.2800,1.000000,0.115713,0.081959,
hmm_symmetric,hmm_a=0.18_b=0.29,0.1800,0.2900,1.000000,0.109083,0.077249,
hmm_symmetric,hmm_a=0.18_b=0.30,0.1800,0.3000,1.000000,0.102674,0.072697,
hmm_symmetric,hmm_a=0.18_b=0.31,0.1800,0.3100,1.000000,0.096467,0.068292,
hmm_symmetric,hmm_a=0.18_b=0.32,0.1800,0.3200,1.000000,0.090446,0.064021,
hmm_symmetric,hmm_a=0.18_b=0.33,0.1800,0.3300,1.000000,0.084595,0.059871,
hmm_symmetric,hmm_a=0.18_b=0.34,0.1800,0.3400,1.000000,0.078899,0.055833,
hmm_symmetric,hmm_a=0.18_b=0.35,0.1800,0.3500,1.000000,0.073345,0.051897,
hmm_symmetric,hmm_a=0.18_b=0.36,0.1800,0.3600,1.000000,0.067920,0.048054,
hmm_symmetric,hmm_a=0.18_b=0.37,0.1800,0.3700,1.000000,0.062613,0.044296,
hmm_symmetric,hmm_a=0.18_b=0.38,0.1800,0.3800,1.000000,0.057412,0.040613,
hmm_symmetric,hmm_a=0.18_b=0.39,0.1800,0.3900,1.000000,0.052308,0.037000,
hmm_symmetric,hmm_a=0.18_b=0.40,0.1800,0.4000,1.000000,0.047291,0.033449,
hmm_symmetric,hmm_a=0.18_b=0.41,0.1800,0.4100,1.000000,0.042350,0.029953,
hmm_symmetric,hmm_a=0.18_b=0.42,0.1800,0.4200,1.000000,0.037478,0.026506,
hmm_symmetric,hmm_a=0.18_b=0.43,0.1800,0.4300,1.000000,0.032666,0.023101,
hmm_symmetric,hmm_a=0.18_b=0.44,0.1800,0.4400,1.000000,0.027905,0.019734,
hmm_symmetric,hmm_a=0.18_b=0.45,0.1800,0.4500,1.000000,0.023188,0.016398,
hmm_symmetric,hmm_a=0.19_b=0.05,0.1900,0.0500,1.000000,0.425954,0.308635,
hmm_symmetric,hmm_a=0.19_b=0.06,0.1900,0.0600,1.000000,0.398806,0.288036,
hmm_symmetric,hmm_a=0.19_b=0.07,0.1900,0.0700,1.000000,0.374211,0.269549,
hmm_symmetric,hmm_a=0.19_b=0.08,0.1900,0.0800,1.000000,0.351812,0.252842,
hmm_symmetric,hmm_a=0.19_b=0.09,0.1900,0.0900,1.000000,0.331312,0.237653,
hmm_symmetric,hmm_a=0.19_b=0.10,0.1900,0.1000,1.000000,0.312467,0.223766,
hmm_symmetric,hmm_a=0.19_b=0.11,0.1900,0.1100,1.000000,0.295071,0.211009,
hmm_symmetric,hmm_a=0.19_b=0.12,0.1900,0.1200,1.000000,0.278952,0.199236,
hmm_symmetric,hmm_a=0.19_b=0.13,0.1900,0.1300,1.000000,0.263962,0.188327,
hmm_symmetric,hmm_a=0.19_b=0.14,0.1900,0.1400,1.000000,0.249976,0.178180,
hmm_symmetric,hmm_a=0.19_b=0.15,0.1900,0.1500,1.000000,0.236886,0.168708,
hmm_symmetric,hmm_a=0.19_b=0.16,0.1900,0.1600,1.000000,0.224597,0.159839,
hmm_symmetric,hmm_a=0.19_b=0.17,0.1900,0.1700,1.000000,0.213029,0.151506,
hmm_symmetric,hmm_a=0.19_b=0.18,0.1900,0.1800,1.000000,0.202110,0.143657,
hmm_symmetric,hmm_a=0.19_b=0.19,0.1900,0.1900,1.000000,0.191778,0.136241,
hmm_symmetric,hmm_a=0.19_b=0.20,0.1900,0.2000,1.000000,0.181977,0.129218,
hmm_symmetric,hmm_a=0.19_b=0.21,0.1900,0.2100,1.000000,0.172659,0.122549,
hmm_symmetric,hmm_a=0.19_b=0.22,0.1900,0.2200,1.000000,0.163780,0.116203,
hmm_symmetric,hmm_a=0.19_b=0.23,0.1900,0.2300,1.000000,0.155301,0.110149,
hmm_symmetric,hmm_a=0.19_b=0.24,0.1900,0.2400,1.000000,0.147188,0.104362,
hmm_symmetric,hmm_a=0.19_b=0.25,0.1900,0.2500,1.000000,0.139408,0.098818,
hmm_symmetric,hmm_a=0.19_b=0.26,0.1900,0.2600,1.000000,0.131935,0.093496,
hmm_symmetric,hmm_a=0.19_b=0.27,0.1900,0.2700,1.000000,0.124741,0.088378,
hmm_symmetric,hmm_a=0.19_b=0.28,0.1900,0.2800,1.000000,0.117804,0.083446,
hmm_symmetric,hmm_a=0.19_b=0.29,0.1900,0.2900,1.000000,0.111103,0.078684,
hmm_symmetric,hmm_a=0.19_b=0.30,0.1900,0.3000,1.000000,0.104618,0.074078,
hmm_symmetric,hmm_a=0.19_b=0.31,0.1900,0.3100,1.000000,0.098331,0.069615,
hmm_symmetric,hmm_a=0.19_b=0.32,0.1900,0.3200,1.000000,0.092227,0.065284,
hmm_symmetric,hmm_a=0.19_b=0.33,0.1900,0.3300,1.000000,0.086288,0.061072,
hmm_symmetric,hmm_a=0.19_b=0.34,0.1900,0.3400,1.000000,0.080503,0.056970,
hmm_symmetric,hmm_a=0.19_b=0.35,0.1900,0.3500,1.000000,0.074857,0.052969,
hmm_symmetric,hmm_a=0.19_b=0.36,0.1900,0.3600,1.000000,0.069338,0.049059,
hmm_symmetric,hmm_a=0.19_b=0.37,0.1900,0.3700,1.000000,0.063936,0.045232,
hmm_symmetric,hmm_a=0.19_b=0.38,0.1900,0.3800,1.000000,0.058638,0.041481,
hmm_symmetric,hmm_a=0.19_b=0.39,0.1900,0.3900,1.000000,0.053435,0.037798,
hmm_symmetric,hmm_a=0.19_b=0.40,0.1900,0.4000,1.000000,0.048318,0.034176,
hmm_symmetric,hmm_a=0.19_b=0.41,0.1900,0.4100,1.000000,0.043277,0.030609,
hmm_symmetric,hmm_a=0.19_b=0.42,0.1900,0.4200,1.000000,0.038304,0.027090,
hmm_symmetric,hmm_a=0.19_b=0.43,0.1900,0.4300,1.000000,0.033390,0.023613,
hmm_symmetric,hmm_a=0.19_b=0.44,0.1900,0.4400,1.000000,0.028527,0.020173,
hmm_symmetric,hmm_a=0.19_b=0.45,0.1900,0.4500,1.000000,0.023707,0.016765,
hmm_symmetric,hmm_a=0.20_b=0.05,0.2000,0.0500,1.000000,0.420233,0.304276,
hmm_symmetric,hmm_a=0.20_b=0.06,0.2000,0.0600,1.000000,0.394501,0.284788,
hmm_symmetric,hmm_a=0.20_b=0.07,0.2000,0.0700,1.000000,0.371063,0.267193,
hmm_symmetric,hmm_a=0.20_b=0.08,0.2000,0.0800,1.000000,0.349612,0.251208,
hmm_symmetric,hmm_a=0.20_b=0.09,0.2000,0.0900,1.000000,0.329891,0.236603,
hmm_symmetric,hmm_a=0.20_b=0.10,0.2000,0.1000,1.000000,0.311688,0.223194,
hmm_symmetric,hmm_a=0.20_b=0.11,0.2000,0.1100,1.000000,0.294822,0.210826,
hmm_symmetric,hmm_a=0.20_b=0.12,0.2000,0.1200,1.000000,0.279138,0.199372,
hmm_symmetric,hmm_a=0.20_b=0.13,0.2000,0.1300,1.000000,0.264506,0.188722,
hmm_symmetric,hmm_a=0.20_b=0.14,0.2000,0.1400,1.000000,0.250813,0.178786,
hmm_symmetric,hmm_a=0.20_b=0.15,0.2000,0.1500,1.000000,0.237960,0.169485,
hmm_symmetric,hmm_a=0.20_b=0.16,0.2000,0.1600,1.000000,0.225864,0.160752,
hmm_symmetric,hmm_a=0.20_b=0.17,0.2000,0.1700,1.000000,0.214448,0.152527,
hmm_symmetric,hmm_a=0.20_b=0.18,0.2000,0.1800,1.000000,0.203649,0.144762,
hmm_symmetric,hmm_a=0.20_b=0.19,0.2000,0.1900,1.000000,0.193408,0.137410,
hmm_symmetric,hmm_a=0.20_b=0.20,0.2000,0.2000,1.000000,0.183673,0.130433,
hmm_symmetric,hmm_a=0.20_b=0.21,0.2000,0.2100,1.000000,0.174401,0.123795,
hmm_symmetric,hmm_a=0.20_b=0.22,0.2000,0.2200,1.000000,0.165550,0.117467,
hmm_symmetric,hmm_a=0.20_b=0.23,0.2000,0.2300,1.000000,0.157083,0.111421,
hmm_symmetric,hmm_a=0.20_b=0.24,0.2000,0.2400,1.000000,0.148969,0.105632,
hmm_symmetric,hmm_a=0.20_b=0.25,0.2000,0.2500,1.000000,0.141176,0.100078,
hmm_symmetric,hmm_a=0.20_b=0.26,0.2000,0.2600,1.000000,0.133680,0.094739,
hmm_symmetric,hmm_a=0.20_b=0.27,0.2000,0.2700,1.000000,0.126455,0.089597,
hmm_symmetric,hmm_a=0.20_b=0.28,0.2000,0.2800,1.000000,0.119479,0.084636,
hmm_symmetric,hmm_a=0.20_b=0.29,0.2000,0.2900,1.000000,0.112732,0.079841,
hmm_symmetric,hmm_a=0.20_b=0.30,0.2000,0.3000,1.000000,0.106195,0.075197,
hmm_symmetric,hmm_a=0.20_b=0.31,0.2000,0.3100,1.000000,0.099851,0.070694,
hmm_symmetric,hmm_a=0.20_b=0.32,0.2000,0.3200,1.000000,0.093685,0.066318,
hmm_symmetric,hmm_a=0.20_b=0.33,0.2000,0.3300,1.000000,0.087682,0.062060,
hmm_symmetric,hmm_a=0.20_b=0.34,0.2000,0.3400,1.000000,0.081827,0.057909,
hmm_symmetric,hmm_a=0.20_b=0.35,0.2000,0.3500,1.000000,0.076110,0.053857,
hmm_symmetric,hmm_a=0.20_b=0.36,0.2000,0.3600,1.000000,0.070517,0.049894,
hmm_symmetric,hmm_a=0.20_b=0.37,0.2000,0.3700,1.000000,0.065038,0.046013,
hmm_symmetric,hmm_a=0.20_b=0.38,0.2000,0.3800,1.000000,0.059662,0.042206,
hmm_symmetric,hmm_a=0.20_b=0.39,0.2000,0.3900,1.000000,0.054379,0.038466,
hmm_symmetric,hmm_a=0.20_b=0.40,0.2000,0.4000,1.000000,0.049180,0.034786,
hmm_symmetric,hmm_a=0.20_b=0.41,0.2000,0.4100,1.000000,0.044056,0.031160,
hmm_symmetric,hmm_a=0.20_b=0.42,0.2000,0.4200,1.000000,0.038999,0.027582,
hmm_symmetric,hmm_a=0.20_b=0.43,0.2000,0.4300,1.000000,0.034000,0.024045,
hmm_symmetric,hmm_a=0.20_b=0.44,0.2000,0.4400,1.000000,0.029051,0.020544,
hmm_symmetric,hmm_a=0.20_b=0.45,0.2000,0.4500,1.000000,0.024145,0.017074,
hmm_symmetric,hmm_a=0.21_b=0.05,0.2100,0.0500,1.000000,0.413504,0.299162,
hmm_symmetric,hmm_a=0.21_b=0.06,0.2100,0.0600,1.000000,0.389160,0.280766,
hmm_symmetric,hmm_a=0.21_b=0.07,0.2100,0.0700,1.000000,0.366873,0.264062,
hmm_symmetric,hmm_a=0.21_b=0.08,0.2100,0.0800,1.000000,0.346379,0.248808,
hmm_symmetric,hmm_a=0.21_b=0.09,0.2100,0.0900,1.000000,0.327458,0.234807,
hmm_symmetric,hmm_a=0.21_b=0.10,0.2100,0.1000,1.000000,0.309924,0.221898,
hmm_symmetric,hmm_a=0.21_b=0.11,0.2100,0.1100,1.000000,0.293617,0.209945,
hmm_symmetric,hmm_a=0.21_b=0.12,0.2100,0.1200,1.000000,0.278403,0.198836,
hmm_symmetric,hmm_a=0.21_b=0.13,0.2100,0.1300,1.000000,0.264165,0.188474,
hmm_symmetric,hmm_a=0.21_b=0.14,0.2100,0.1400,1.000000,0.250801,0.178777,
hmm_symmetric,hmm_a=0.21_b=0.15,0.2100,0.1500,1.000000,0.238223,0.169675,
hmm_symmetric,hmm_a=0.21_b=0.16,0.2100,0.1600,1.000000,0.226354,0.161106,
hmm_symmetric,hmm_a=0.21_b=0.17,0.2100,0.1700,1.000000,0.215128,0.153016,
hmm_symmetric,hmm_a=0.21_b=0.18,0.2100,0.1800,1.000000,0.204482,0.145361,
hmm_symmetric,hmm_a=0.21_b=0.19,0.2100,0.1900,1.000000,0.194366,0.138098,
hmm_symmetric,hmm_a=0.21_b=0.20,0.2100,0.2000,1.000000,0.184732,0.131191,
hmm_symmetric,hmm_a=0.21_b=0.21,0.2100,0.2100,1.000000,0.175537,0.124608,
hmm_symmetric,hmm_a=0.21_b=0.22,0.2100,0.2200,1.000000,0.166745,0.118321,
hmm_symmetric,hmm_a=0.21_b=0.23,0.2100,0.2300,1.000000,0.158320,0.112304,
hmm_symmetric,hmm_a=0.21_b=0.24,0.2100,0.2400,1.000000,0.150233,0.106534,
hmm_symmetric,hmm_a=0.21_b=0.25,0.2100,0.2500,1.000000,0.142456,0.100990,
hmm_symmetric,hmm_a=0.21_b=0.26,0.2100,0.2600,1.000000,0.134963,0.095653,
hmm_symmetric,hmm_a=0.21_b=0.27,0.2100,0.2700,1.000000,0.127732,0.090506,
hmm_symmetric,hmm_a=0.21_b=0.28,0.2100,0.2800,1.000000,0.120742,0.085534,
hmm_symmetric,hmm_a=0.21_b=0.29,0.2100,0.2900,1.000000,0.113973,0.080723,
hmm_symmetric,hmm_a=0.21_b=0.30,0.2100,0.3000,1.000000,0.107407,0.076059,
hmm_symmetric,hmm_a=0.21_b=0.31,0.2100,0.3100,1.000000,0.101029,0.071530,
hmm_symmetric,hmm_a=0.21_b=0.32,0.2100,0.3200,1.000000,0.094824,0.067126,
hmm_symmetric,hmm_a=0.21_b=0.33,0.2100,0.3300,1.000000,0.088776,0.062836,
hmm_symmetric,hmm_a=0.21_b=0.34,0.2100,0.3400,1.000000,0.082874,0.058651,
hmm_symmetric,hmm_a=0.21_b=0.35,0.2100,0.3500,1.000000,0.077105,0.054562,
hmm_symmetric,hmm_a=0.21_b=0.36,0.2100,0.3600,1.000000,0.071457,0.050560,
hmm_symmetric,hmm_a=0.21_b=0.37,0.2100,0.3700,1.000000,0.065921,0.046638,
hmm_symmetric,hmm_a=0.21_b=0.38,0.2100,0.3800,1.000000,0.060485,0.042789,
hmm_symmetric,hmm_a=0.21_b=0.39,0.2100,0.3900,1.000000,0.055140,0.039005,
hmm_symmetric,hmm_a=0.21_b=0.40,0.2100,0.4000,1.000000,0.049877,0.035279,
hmm_symmetric,hmm_a=0.21_b=0.41,0.2100,0.4100,1.000000,0.044688,0.031607,
hmm_symmetric,hmm_a=0.21_b=0.42,0.2100,0.4200,1.000000,0.039563,0.027981,
hmm_symmetric,hmm_a=0.21_b=0.43,0.2100,0.4300,1.000000,0.034496,0.024396,
hmm_symmetric,hmm_a=0.21_b=0.44,0.2100,0.4400,1.000000,0.029478,0.020847,
hmm_symmetric,hmm_a=0.21_b=0.45,0.2100,0.4500,1.000000,0.024502,0.017327,
hmm_symmetric,hmm_a=0.22_b=0.05,0.2200,0.0500,1.000000,0.405857,0.293365,
hmm_symmetric,hmm_a=0.22_b=0.06,0.2200,0.0600,1.000000,0.382868,0.276038,
hmm_symmetric,hmm_a=0.22_b=0.07,0.2200,0.0700,1.000000,0.361720,0.260217,
hmm_symmetric,hmm_a=0.22_b=0.08,0.2200,0.0800,1.000000,0.342186,0.245699,
hmm_symmetric,hmm_a=0.22_b=0.09,0.2200,0.0900,1.000000,0.324077,0.232313,
hmm_symmetric,hmm_a=0.22_b=0.10,0.2200,0.1000,1.000000,0.307232,0.219921,
hmm_symmetric,hmm_a=0.22_b=0.11,0.2200,0.1100,1.000000,0.291511,0.208405,
hmm_symmetric,hmm_a=0.22_b=0.12,0.2200,0.1200,1.000000,0.276795,0.197664,
hmm_symmetric,hmm_a=0.22_b=0.13,0.2200,0.1300,1.000000,0.262981,0.187614,
hmm_symmetric,hmm_a=0.22_b=0.14,0.2200,0.1400,1.000000,0.249977,0.178181,
hmm_symmetric,hmm_a=0.22_b=0.15,0.2200,0.1500,1.000000,0.237707,0.169302,
hmm_symmetric,hmm_a=0.22_b=0.16,0.2200,0.1600,1.000000,0.226099,0.160921,
hmm_symmetric,hmm_a=0.22_b=0.17,0.2200,0.1700,1.000000,0.215093,0.152992,
hmm_symmetric,hmm_a=0.22_b=0.18,0.2200,0.1800,1.000000,0.204634,0.145470,
hmm_symmetric,hmm_a=0.22_b=0.19,0.2200,0.1900,1.000000,0.194674,0.138319,
hmm_symmetric,hmm_a=0.22_b=0.20,0.2200,0.2000,1.000000,0.185170,0.131505,
hmm_symmetric,hmm_a=0.22_b=0.21,0.2200,0.2100,1.000000,0.176083,0.124999,
hmm_symmetric,hmm_a=0.22_b=0.22,0.2200,0.2200,1.000000,0.167378,0.118774,
hmm_symmetric,hmm_a=0.22_b=0.23,0.2200,0.2300,1.000000,0.159024,0.112806,
hmm_symmetric,hmm_a=0.22_b=0.24,0.2200,0.2400,1.000000,0.150992,0.107075,
hmm_symmetric,hmm_a=0.22_b=0.25,0.2200,0.2500,1.000000,0.143256,0.101559,
hmm_symmetric,hmm_a=0.22_b=0.26,0.2200,0.2600,1.000000,0.135792,0.096243,
hmm_symmetric,hmm_a=0.22_b=0.27,0.2200,0.2700,1.000000,0.128580,0.091109,
hmm_symmetric,hmm_a=0.22_b=0.28,0.2200,0.2800,1.000000,0.121599,0.086144,
hmm_symmetric,hmm_a=0.22_b=0.29,0.2200,0.2900,1.000000,0.114832,0.081333,
hmm_symmetric,hmm_a=0.22_b=0.30,0.2200,0.3000,1.000000,0.108260,0.076664,
hmm_symmetric,hmm_a=0.22_b=0.31,0.2200,0.3100,1.000000,0.101870,0.072127,
hmm_symmetric,hmm_a=0.22_b=0.32,0.2200,0.3200,1.000000,0.095646,0.067709,
hmm_symmetric,hmm_a=0.22_b=0.33,0.2200,0.3300,1.000000,0.089575,0.063403,
hmm_symmetric,hmm_a=0.22_b=0.34,0.2200,0.3400,1.000000,0.083645,0.059197,
hmm_symmetric,hmm_a=0.22_b=0.35,0.2200,0.3500,1.000000,0.077843,0.055085,
hmm_symmetric,hmm_a=0.22_b=0.36,0.2200,0.3600,1.000000,0.072160,0.051058,
hmm_symmetric,hmm_a=0.22_b=0.37,0.2200,0.3700,1.000000,0.066585,0.047109,
hmm_symmetric,hmm_a=0.22_b=0.38,0.2200,0.3800,1.000000,0.061107,0.043229,
hmm_symmetric,hmm_a=0.22_b=0.39,0.2200,0.3900,1.000000,0.055718,0.039414,
hmm_symmetric,hmm_a=0.22_b=0.40,0.2200,0.4000,1.000000,0.050409,0.035656,
hmm_symmetric,hmm_a=0.22_b=0.41,0.2200,0.4100,1.000000,0.045172,0.031949,
hmm_symmetric,hmm_a=0.22_b=0.42,0.2200,0.4200,1.000000,0.039997,0.028288,
hmm_symmetric,hmm_a=0.22_b=0.43,0.2200,0.4300,1.000000,0.034879,0.024667,
hmm_symmetric,hmm_a=0.22_b=0.44,0.2200,0.4400,1.000000,0.029808,0.021080,
hmm_symmetric,hmm_a=0.22_b=0.45,0.2200,0.4500,1.000000,0.024779,0.017523,
hmm_symmetric,hmm_a=0.23_b=0.05,0.2300,0.0500,1.000000,0.397369,0.286952,
hmm_symmetric,hmm_a=0.23_b=0.06,0.2300,0.0600,1.000000,0.375701,0.270664,
hmm_symmetric,hmm_a=0.23_b=0.07,0.2300,0.0700,1.000000,0.355675,0.255715,
hmm_symmetric,hmm_a=0.23_b=0.08,0.2300,0.0800,1.000000,0.337099,0.241931,
hmm_symmetric,hmm_a=0.23_b=0.09,0.2300,0.0900,1.000000,0.319810,0.229168,
hmm_symmetric,hmm_a=0.23_b=0.10,0.2300,0.1000,1.000000,0.303667,0.217306,
hmm_symmetric,hmm_a=0.23_b=0.11,0.2300,0.1100,1.000000,0.288552,0.206242,
hmm_symmetric,hmm_a=0.23_b=0.12,0.2300,0.1200,1.000000,0.274357,0.195888,
hmm_symmetric,hmm_a=0.23_b=0.13,0.2300,0.1300,1.000000,0.260993,0.186170,
hmm_symmetric,hmm_a=0.23_b=0.14,0.2300,0.1400,1.000000,0.248378,0.177022,
